artist,album,album_num,track_title,track_n,line,lyric,top_10_song
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,21,to heaven  yes  i am in heaven,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,22,and my heart beats so that i can hardly speak,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,23,and i seem to find the happiness i seek,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,24,when we are out together dancing cheek to cheek,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,25,go ,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,26,dance with me,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,27,i want my arm about you,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,28,the charm about you,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,29,will carry me through,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,30,to heaven  i am in heaven,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,31,and my heart beats so that i can hardly speak,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,32,and i seem to find the happiness i seek,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,33,oh baby  when we are out together dancing,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,34,out together dancing,0
Lady Gaga,Cheek to Cheek,5,Cheek to Cheek,2,35,out together dancing cheek to cheek,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,1,you are the summer,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,2,and i am the autumn,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,3,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,4,my songs go on,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,5,when yours has just begun,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,6,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,7,fall is a lovely time of the year,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,8,when leaves turn to golden brown,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,9,but soon fall is ending,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,10,and winter is near,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,11,and the leaves start tumbling down,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,12,why must the moments,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,13,go by in such haste,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,14,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,15,winter is coming,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,16,we have no time to waste,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,17,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,18,and while my heart gay,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,19,and foolish and free and,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,20,still can sing its song,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,21,share every precious moment with me,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,22,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,23,so while my heart gay,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,24,and foolish and free and,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,25,still can sing its song,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,26,share every precious moment with me,0
Lady Gaga,Cheek to Cheek,5,Don't Wait Too Long by Tony Bennett,3,27,do not wait too long,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,1,i can not give you anything but love  baby,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,2,that the only thing i have plenty of  baby,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,3,dream a while  scheme a while you are sure to find,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,4,happiness and i guess all those things you have always pined for,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,5,gee  i like to see you looking swell  tony with,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,6,diamond watches  tiffany just do not sell  baby,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,7,till the lucky day you know darn well,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,8,oh i can not give you anything but love,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,9,i can not give you anything but love  lady,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,10,that the only thing i have plenty of  lady,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,11,dream awhile  scheme a while  you are sure to find,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,12,happiness and i guess all those things you have always pined for,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,13,how you like to see me looking swell  lady,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,14,diamond bracelets  woolworth does not sell  gaga,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,15,till the lucky day you know darn well  baby,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,16,oh i can not give you anything  i do not want just anything,0
Lady Gaga,Cheek to Cheek,5,I Can't Give You Anything But Love,4,17,oh i can not give you anything but love,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,1,there was a boy,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,2,a very strange enchanted boy,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,3,they say he wandered very far  very far,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,4,over land and sea,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,5,a little shy and sad of eye,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,6,but very wise was he,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,7,and then one day,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,8,a magic day he passed my way,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,9,and while we spoke of many things,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,10,fools and kings,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,11,this he said to me,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,12, the greatest thing you will ever learn,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,13,is just to love and be loved in return ,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,14,and then one day,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,15,a magic day he passed my way,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,16,and while we spoke of many things,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,17,fools and kings,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,18,this he said to me,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,19, the greatest thing you will ever learn,0
Lady Gaga,Cheek to Cheek,5,Nature Boy,5,20,is just to love and be loved in return ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,1,so you met someone who set,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,2,you back on your heels,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,3,goody goody,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,4, he a sucker ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,5,so you met someone and,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,6,now you know how it feels,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,7,goody goody,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,8, let me and do not say that ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,9,so you gave him your heart too,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,10,just as i gave mine to you,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,11, stop talking about this stuff ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,12,and he broke it in little pieces,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,13,and now how do you do ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,14, it not funny tony ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,15,so you lie awake just,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,16,singing the blues all night,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,17,goody goody,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,18,so you think that love,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,19,a barrel of dynamite,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,20, i told you i am not goody  i am a baddie ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,21,hooray and hallelujah,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,22,you had it coming to ya,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,23, think you are funny  huh  ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,24,goody goody for him,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,25,goody goody for me,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,26, goody goody for you ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,27,and i hope you are satisfied,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,28,you rascal you,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,29, that very cheeky  tony ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,30,goody goody for him,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,31,goody goody for me,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,32, i am not a goody  i am a baddie ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,33,your love has been denied,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,34,you have been taken for a ride,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,35, well  are you happy now  ,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,36,and i hope you are satisfied,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,37,you rascal you,0
Lady Gaga,Cheek to Cheek,5,Goody Goody,6,38, you will be fine  just stop singing that song ,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,1,we love each other so deeply,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,2,that i ask you  the sweetheart,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,3,why should we quarrel ever,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,4,why can not we be enough clever  never to part,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,5,every time we say goodbye i die a little,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,6,every time we say goodbye i wonder why a little,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,7,why the gods above me who must be in the know,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,8,think so little of me,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,9,they allow you to go,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,10,when you are near,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,11,there such an air of spring about it,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,12,i can hear a lark somewhere begin to sing about it,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,13,there no love song finer,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,14,but how strange the change from major to minor,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,15,every time we say goodbye,0
Lady Gaga,Cheek to Cheek,5,Ev'ry Time We Say Goodbye by Lady Gaga,7,16,every time we say goodbye,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,1,i call her firefly,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,2,cause  oh  my,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,3,she radiates moon glow,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,4,wants none of that noon glow,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,5,she starts to glitter,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,6,when the sun goes down,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,7,bout eight p m   it mayhem,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,8,she switches the brights up,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,9,lights up and gives me a call,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,10,take me to the fireflies ball,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,11,but when i get her there,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,12,set her there,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,13,do i get to pet her there,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,14,and grab me some glow,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,15,no  she a gad about  mad about,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,16,luring every lad about,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,17,while leaving me moaning low,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,18,oh  firefly  why can not i,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,19,latch onto you no how,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,20,oh  how i love you but gee,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,21,while you set the night on,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,22,firefly  shine a little light on me,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,23,oh  firefly  why can not i,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,24,latch on for you no how,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,25,oh  how i love you but gee,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,26,while you set the night on,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,27,firefly  shine a little light on,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,28,shine a little light on,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,29,shine a little light on me,0
Lady Gaga,Cheek to Cheek,5,Firefly,8,30, in the mornin  ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,1,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,2,do not ask me,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,3,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,4,do not ask me,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,5,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,6,madame with you,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,7,my heart will not let my feet,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,8,do things they should do,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,9,you know what ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,10,you are lonely,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,11,and so what ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,12,i am lovely,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,13,but oh,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,14,what would you do to me ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,15,i am like an ocean wave that bumped on the shore,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,16,i feel so absolutely stumped on the floor,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,17,when you dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,18,you are charming and you are gentle,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,19,especially when we do the continental,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,20,but this feeling is not purely mental,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,21,for heaven rest us,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,22,we are not asbestos,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,23,and that why i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,24,why should i ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,25,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,26,how could i ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,27,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,28,merci beaucoup,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,29,you know that music leads the way to romance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,30,so if i hold you in my arms,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,31,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,32,when you dance you are charming and you are gentle,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,33,especially when we do the continental,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,34,but this feeling is not purely mental  oh really ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,35,for heaven rest us,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,36,i am not asbestos,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,37,and that why i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,38,why should i ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,39,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,40,how could i ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,41,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,42,merci beaucoup,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,43,we know that music leads the way to romance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,44,so if i hold you in my arms,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,45,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,46,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,47,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,48,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,49,i will not dance,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,50,dance  dance ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,51,i will not dance ,0
Lady Gaga,Cheek to Cheek,5,I Won't Dance,9,52,dance ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,1,they all laughed at christopher columbus ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,2,when he said the world was round ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,3,they all laughed when edison recorded sound ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,4,they all laughed at wilbur and his brother ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,5,when they said man could fly ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,6,they told marconi ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,7,wireless was a phony ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,8,it the same old cry,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,9,they laughed at me wanting you ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,10,said i was reaching for the moon ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,11,but  oh  you came through ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,12,now they have to change their tune,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,13,they all said we never could happy ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,14,they laughed at us and how ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,15,ho  ho  ho ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,16,who got the last laugh now ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,17,they all laughed at rockefeller center ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,18,now they are fighting to get in ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,19,they all laughed at whitney and his cotton gin ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,20,they all laughed at fulton and his steamboat ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,21,hershey and his chocolate bar ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,22,ford and his lizzie ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,23,kept the laughers busy ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,24,that how people are,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,25,they laughed at me wanting you ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,26,said it would be hello goodbye ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,27,but  oh  you came through ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,28,now they are eating humble pie,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,29,they all said we would never get together ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,30,darling  take a bow,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,31,ho  ho  ho ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,32,who got the last laugh ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,33,hee  hee  hee ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,34,let have the past laugh ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,35,ha  ha  ha ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,36,who got the last laugh now ,0
Lady Gaga,Cheek to Cheek,5,They All Laughed,10,37,ha ha,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,1,i used to visit all the very gay places,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,2,those come what may places,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,3,where one relaxes on the axis of the wheel of life,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,4,to get the feel of life,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,5,from jazz and cocktails,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,6,the girls i knew had sad and sullen gray faces,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,7,with distingu  traces,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,8,that used to be there you could see where,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,9,they would been washed away,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,10,by too many through the day,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,11,twelve o clocktails,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,12,then you came along with your siren song,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,13,to tempt me to madness,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,14,i thought for a while that your pointed smile,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,15,was tinged with the sadness,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,16,of a great love for me,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,17,ah  yes  i was wrong,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,18,again i was wrong,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,19,life is lonely again,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,20,and only last year,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,21,everything seemed so assured,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,22,now life is awful again,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,23,and the thoughtful of heart,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,24,could only be a bore,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,25,a week in paris will ease the bite of it,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,26,all i care is to smile in spite of it,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,27,i will forget you i will,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,28,and yet you are still,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,29,burning inside my brain,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,30,romance is mush,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,31,stifling those who strive,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,32,i will live a lush,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,33,life in some small dive,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,34,and there i will be,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,35,while i rot with the rest,0
Lady Gaga,Cheek to Cheek,5,Lush Life by Lady Gaga,11,36,of those whose lives are lonely too,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,1,they say into,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,2,your early life,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,3,romance came,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,4,and in this heart,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,5,of yours,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,6,burned a flame,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,7,a flame,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,8,that flickered,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,9,one day,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,10,and died away,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,11,then,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,12,with disillusion,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,13,deep in your eyes,0
Lady Gaga,Cheek to Cheek,5,Sophisticated Lady by Tony Bennett,12,14,you learned,0
